country,co2_emmission_all,food_category_x,consumption,co2_emmission_x,food_category_y,co2_emmission_y
Guatemala,314.98,Fish,1.08,1.72,Non-Animal Products,17.77
Guatemala,314.98,Eggs,14.61,13.42,Animal Products,297.21000000000004
Guatemala,314.98,Eggs,14.61,13.42,Non-Animal Products,17.77
Guatemala,314.98,Milk - inc. cheese,46.6,66.38,Animal Products,297.21000000000004
Guatemala,314.98,Milk - inc. cheese,46.6,66.38,Non-Animal Products,17.77
Guatemala,314.98,Wheat and Wheat Products,35.9,6.85,Animal Products,297.21000000000004
Guatemala,314.98,Wheat and Wheat Products,35.9,6.85,Non-Animal Products,17.77
Guatemala,314.98,Rice,5.659999999999999,7.24,Animal Products,297.21000000000004
Guatemala,314.98,Rice,5.659999999999999,7.24,Non-Animal Products,17.77
Guatemala,314.98,Soybeans,0.32,0.14,Animal Products,297.21000000000004
Guatemala,314.98,Soybeans,0.32,0.14,Non-Animal Products,17.77
Guatemala,314.98,Nuts inc. Peanut Butter,2.0,3.54,Animal Products,297.21000000000004
Guatemala,314.98,Nuts inc. Peanut Butter,2.0,3.54,Non-Animal Products,17.77
Guinea,432.71,Pork,0.16,0.5700000000000001,Animal Products,297.56
Guinea,432.71,Pork,0.16,0.5700000000000001,Non-Animal Products,135.15
Guinea,432.71,Poultry,1.83,1.97,Animal Products,297.56
Guinea,432.71,Poultry,1.83,1.97,Non-Animal Products,135.15
Guinea,432.71,Beef,6.26,193.17,Animal Products,297.56
Guinea,432.71,Beef,6.26,193.17,Non-Animal Products,135.15
Guinea,432.71,Lamb & Goat,1.6,56.03,Animal Products,297.56
Guinea,432.71,Lamb & Goat,1.6,56.03,Non-Animal Products,135.15
Guinea,432.71,Fish,9.18,14.66,Animal Products,297.56
Guinea,432.71,Fish,9.18,14.66,Non-Animal Products,135.15
Guinea,432.71,Eggs,1.95,1.79,Animal Products,297.56
Guinea,432.71,Eggs,1.95,1.79,Non-Animal Products,135.15
Guinea,432.71,Milk - inc. cheese,20.62,29.37,Animal Products,297.56
Guinea,432.71,Milk - inc. cheese,20.62,29.37,Non-Animal Products,135.15
Guinea,432.71,Wheat and Wheat Products,18.55,3.54,Animal Products,297.56
Guinea,432.71,Wheat and Wheat Products,18.55,3.54,Non-Animal Products,135.15
Guinea,432.71,Rice,97.12,124.28,Animal Products,297.56
Guinea,432.71,Rice,97.12,124.28,Non-Animal Products,135.15
Guinea,432.71,Soybeans,0.0,0.0,Animal Products,297.56
Guinea,432.71,Soybeans,0.0,0.0,Non-Animal Products,135.15
Guinea,432.71,Nuts inc. Peanut Butter,4.14,7.33,Animal Products,297.56
Guinea,432.71,Nuts inc. Peanut Butter,4.14,7.33,Non-Animal Products,135.15
Honduras,434.08,Pork,6.48,22.94,Animal Products,407.18
Honduras,434.08,Pork,6.48,22.94,Non-Animal Products,26.9
Honduras,434.08,Poultry,20.29,21.8,Animal Products,407.18
Honduras,434.08,Poultry,20.29,21.8,Non-Animal Products,26.9
Honduras,434.08,Beef,7.19,221.87,Animal Products,407.18
Honduras,434.08,Beef,7.19,221.87,Non-Animal Products,26.9
Honduras,434.08,Lamb & Goat,0.04,1.4,Animal Products,407.18
Honduras,434.08,Lamb & Goat,0.04,1.4,Non-Animal Products,26.9
Honduras,434.08,Fish,2.7,4.31,Animal Products,407.18
Honduras,434.08,Fish,2.7,4.31,Non-Animal Products,26.9
Honduras,434.08,Eggs,5.19,4.7700000000000005,Animal Products,407.18
Honduras,434.08,Eggs,5.19,4.7700000000000005,Non-Animal Products,26.9
Honduras,434.08,Milk - inc. cheese,91.33,130.09,Animal Products,407.18
Honduras,434.08,Milk - inc. cheese,91.33,130.09,Non-Animal Products,26.9
Honduras,434.08,Wheat and Wheat Products,37.36,7.119999999999999,Animal Products,407.18
Honduras,434.08,Wheat and Wheat Products,37.36,7.119999999999999,Non-Animal Products,26.9
Honduras,434.08,Rice,14.42,18.45,Animal Products,407.18
Honduras,434.08,Rice,14.42,18.45,Non-Animal Products,26.9
Honduras,434.08,Soybeans,0.01,0.0,Animal Products,407.18
Honduras,434.08,Soybeans,0.01,0.0,Non-Animal Products,26.9
Honduras,434.08,Nuts inc. Peanut Butter,0.75,1.33,Animal Products,407.18
Honduras,434.08,Nuts inc. Peanut Butter,0.75,1.33,Non-Animal Products,26.9
Hong Kong SAR. China,1494.28,Pork,67.11,237.54,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Pork,67.11,237.54,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Poultry,54.86,58.93,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Poultry,54.86,58.93,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Beef,25.82,796.75,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Beef,25.82,796.75,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Lamb & Goat,2.22,77.74000000000001,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Lamb & Goat,2.22,77.74000000000001,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Fish,42.44,67.76,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Fish,42.44,67.76,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Eggs,14.5,13.32,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Eggs,14.5,13.32,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Milk - inc. cheese,105.85,150.76999999999998,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Milk - inc. cheese,105.85,150.76999999999998,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Wheat and Wheat Products,53.14,10.13,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Wheat and Wheat Products,53.14,10.13,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Rice,43.48,55.64,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Rice,43.48,55.64,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Soybeans,2.79,1.26,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Soybeans,2.79,1.26,Non-Animal Products,91.47
Hong Kong SAR. China,1494.28,Nuts inc. Peanut Butter,13.81,24.44,Animal Products,1402.81
Hong Kong SAR. China,1494.28,Nuts inc. Peanut Butter,13.81,24.44,Non-Animal Products,91.47
Hungary,576.79,Pork,34.93,123.63,Animal Products,551.94
Hungary,576.79,Pork,34.93,123.63,Non-Animal Products,24.85
Hungary,576.79,Poultry,23.78,25.54,Animal Products,551.94
Hungary,576.79,Poultry,23.78,25.54,Non-Animal Products,24.85
Hungary,576.79,Beef,4.96,153.06,Animal Products,551.94
Hungary,576.79,Beef,4.96,153.06,Non-Animal Products,24.85
Hungary,576.79,Lamb & Goat,0.11,3.85,Animal Products,551.94
Hungary,576.79,Lamb & Goat,0.11,3.85,Non-Animal Products,24.85
Hungary,576.79,Fish,4.930000000000001,7.87,Animal Products,551.94
Hungary,576.79,Fish,4.930000000000001,7.87,Non-Animal Products,24.85
Hungary,576.79,Eggs,12.45,11.44,Animal Products,551.94
Hungary,576.79,Eggs,12.45,11.44,Non-Animal Products,24.85
Hungary,576.79,Milk - inc. cheese,159.05,226.55,Animal Products,551.94
Hungary,576.79,Milk - inc. cheese,159.05,226.55,Non-Animal Products,24.85
Hungary,576.79,Wheat and Wheat Products,109.98,20.97,Animal Products,551.94
Hungary,576.79,Wheat and Wheat Products,109.98,20.97,Non-Animal Products,24.85
Hungary,576.79,Rice,2.15,2.75,Animal Products,551.94
Hungary,576.79,Rice,2.15,2.75,Non-Animal Products,24.85
Hungary,576.79,Soybeans,0.01,0.0,Animal Products,551.94
Hungary,576.79,Soybeans,0.01,0.0,Non-Animal Products,24.85
Hungary,576.79,Nuts inc. Peanut Butter,0.64,1.13,Animal Products,551.94
Hungary,576.79,Nuts inc. Peanut Butter,0.64,1.13,Non-Animal Products,24.85
Iceland,1731.36,Pork,21.69,76.77,Animal Products,1705.55
Iceland,1731.36,Pork,21.69,76.77,Non-Animal Products,25.81
Iceland,1731.36,Poultry,26.87,28.86,Animal Products,1705.55
Iceland,1731.36,Poultry,26.87,28.86,Non-Animal Products,25.81
Iceland,1731.36,Beef,13.36,412.26,Animal Products,1705.55
Iceland,1731.36,Beef,13.36,412.26,Non-Animal Products,25.81
Iceland,1731.36,Lamb & Goat,21.12,739.62,Animal Products,1705.55
Iceland,1731.36,Lamb & Goat,21.12,739.62,Non-Animal Products,25.81
Iceland,1731.36,Fish,74.41000000000001,118.81,Animal Products,1705.55
Iceland,1731.36,Fish,74.41000000000001,118.81,Non-Animal Products,25.81
Iceland,1731.36,Eggs,8.239999999999998,7.57,Animal Products,1705.55
Iceland,1731.36,Eggs,8.239999999999998,7.57,Non-Animal Products,25.81
Iceland,1731.36,Milk - inc. cheese,225.82,321.66,Animal Products,1705.55
Iceland,1731.36,Milk - inc. cheese,225.82,321.66,Non-Animal Products,25.81
Iceland,1731.36,Wheat and Wheat Products,72.92,13.91,Animal Products,1705.55
Iceland,1731.36,Wheat and Wheat Products,72.92,13.91,Non-Animal Products,25.81
Iceland,1731.36,Rice,3.89,4.98,Animal Products,1705.55
Iceland,1731.36,Rice,3.89,4.98,Non-Animal Products,25.81
Iceland,1731.36,Soybeans,0.11,0.05,Animal Products,1705.55
Iceland,1731.36,Soybeans,0.11,0.05,Non-Animal Products,25.81
Iceland,1731.36,Nuts inc. Peanut Butter,3.88,6.87,Animal Products,1705.55
Iceland,1731.36,Nuts inc. Peanut Butter,3.88,6.87,Non-Animal Products,25.81
India,282.62,Pork,0.28,0.99,Animal Products,178.56
India,282.62,Pork,0.28,0.99,Non-Animal Products,104.06
India,282.62,Poultry,1.88,2.02,Animal Products,178.56
India,282.62,Poultry,1.88,2.02,Non-Animal Products,104.06
India,282.62,Beef,0.81,24.99,Animal Products,178.56
India,282.62,Beef,0.81,24.99,Non-Animal Products,104.06
India,282.62,Lamb & Goat,0.58,20.31,Animal Products,178.56
India,282.62,Lamb & Goat,0.58,20.31,Non-Animal Products,104.06
India,282.62,Fish,4.71,7.52,Animal Products,178.56
India,282.62,Fish,4.71,7.52,Non-Animal Products,104.06
India,282.62,Eggs,2.58,2.37,Animal Products,178.56
India,282.62,Eggs,2.58,2.37,Non-Animal Products,104.06
India,282.62,Milk - inc. cheese,84.5,120.36,Animal Products,178.56
India,282.62,Milk - inc. cheese,84.5,120.36,Non-Animal Products,104.06
India,282.62,Wheat and Wheat Products,60.56,11.55,Animal Products,178.56
India,282.62,Wheat and Wheat Products,60.56,11.55,Non-Animal Products,104.06
India,282.62,Rice,69.49000000000001,88.93,Animal Products,178.56
India,282.62,Rice,69.49000000000001,88.93,Non-Animal Products,104.06
India,282.62,Soybeans,0.39,0.18,Animal Products,178.56
India,282.62,Soybeans,0.39,0.18,Non-Animal Products,104.06
India,282.62,Nuts inc. Peanut Butter,1.92,3.4,Animal Products,178.56
India,282.62,Nuts inc. Peanut Butter,1.92,3.4,Non-Animal Products,104.06
Indonesia,367.51,Pork,2.98,10.55,Animal Products,181.18
Indonesia,367.51,Pork,2.98,10.55,Non-Animal Products,186.33
Indonesia,367.51,Poultry,7.5,8.06,Animal Products,181.18
Indonesia,367.51,Poultry,7.5,8.06,Non-Animal Products,186.33
Indonesia,367.51,Beef,2.59,79.92,Animal Products,181.18
Indonesia,367.51,Beef,2.59,79.92,Non-Animal Products,186.33
Indonesia,367.51,Lamb & Goat,0.46,16.110000000000003,Animal Products,181.18
Indonesia,367.51,Lamb & Goat,0.46,16.110000000000003,Non-Animal Products,186.33
Indonesia,367.51,Fish,25.65,40.95,Animal Products,181.18
Indonesia,367.51,Fish,25.65,40.95,Non-Animal Products,186.33
Indonesia,367.51,Eggs,4.88,4.48,Animal Products,181.18
Indonesia,367.51,Eggs,4.88,4.48,Non-Animal Products,186.33
Indonesia,367.51,Milk - inc. cheese,14.82,21.110000000000003,Animal Products,181.18
Indonesia,367.51,Milk - inc. cheese,14.82,21.110000000000003,Non-Animal Products,186.33
Indonesia,367.51,Wheat and Wheat Products,25.45,4.85,Animal Products,181.18
Indonesia,367.51,Wheat and Wheat Products,25.45,4.85,Non-Animal Products,186.33
Indonesia,367.51,Rice,134.62,172.26999999999998,Animal Products,181.18
Indonesia,367.51,Rice,134.62,172.26999999999998,Non-Animal Products,186.33
Indonesia,367.51,Soybeans,1.12,0.5,Animal Products,181.18
Indonesia,367.51,Soybeans,1.12,0.5,Non-Animal Products,186.33
Indonesia,367.51,Nuts inc. Peanut Butter,4.92,8.709999999999999,Animal Products,181.18
Indonesia,367.51,Nuts inc. Peanut Butter,4.92,8.709999999999999,Non-Animal Products,186.33
Iran,445.27,Pork,0.0,0.0,Animal Products,356.18
Iran,445.27,Pork,0.0,0.0,Non-Animal Products,89.08999999999999
Iran,445.27,Poultry,25.38,27.26,Animal Products,356.18
Iran,445.27,Poultry,25.38,27.26,Non-Animal Products,89.08999999999999
Iran,445.27,Beef,3.58,110.47,Animal Products,356.18
Iran,445.27,Beef,3.58,110.47,Non-Animal Products,89.08999999999999
Iran,445.27,Lamb & Goat,3.69,129.22,Animal Products,356.18
Iran,445.27,Lamb & Goat,3.69,129.22,Non-Animal Products,89.08999999999999
Iran,445.27,Fish,9.8,15.65,Animal Products,356.18
Iran,445.27,Fish,9.8,15.65,Non-Animal Products,89.08999999999999
Iran,445.27,Eggs,7.7,7.07,Animal Products,356.18
Iran,445.27,Eggs,7.7,7.07,Non-Animal Products,89.08999999999999
Iran,445.27,Milk - inc. cheese,46.690000000000005,66.51,Animal Products,356.18
Iran,445.27,Milk - inc. cheese,46.690000000000005,66.51,Non-Animal Products,89.08999999999999
Iran,445.27,Wheat and Wheat Products,153.31,29.24,Animal Products,356.18
Iran,445.27,Wheat and Wheat Products,153.31,29.24,Non-Animal Products,89.08999999999999
Iran,445.27,Rice,29.95,38.33,Animal Products,356.18
Iran,445.27,Rice,29.95,38.33,Non-Animal Products,89.08999999999999
Iran,445.27,Soybeans,0.0,0.0,Animal Products,356.18
Iran,445.27,Soybeans,0.0,0.0,Non-Animal Products,89.08999999999999
Iran,445.27,Nuts inc. Peanut Butter,12.16,21.52,Animal Products,356.18
Iran,445.27,Nuts inc. Peanut Butter,12.16,21.52,Non-Animal Products,89.08999999999999
Ireland,1459.67,Pork,32.4,114.68,Animal Products,1427.87
Ireland,1459.67,Pork,32.4,114.68,Non-Animal Products,31.8
Ireland,1459.67,Poultry,26.26,28.21,Animal Products,1427.87
Ireland,1459.67,Poultry,26.26,28.21,Non-Animal Products,31.8
Ireland,1459.67,Beef,22.35,689.6700000000001,Animal Products,1427.87
Ireland,1459.67,Beef,22.35,689.6700000000001,Non-Animal Products,31.8
Ireland,1459.67,Lamb & Goat,4.1,143.58,Animal Products,1427.87
Ireland,1459.67,Lamb & Goat,4.1,143.58,Non-Animal Products,31.8
Ireland,1459.67,Fish,17.39,27.77,Animal Products,1427.87
Ireland,1459.67,Fish,17.39,27.77,Non-Animal Products,31.8
Ireland,1459.67,Eggs,8.96,8.229999999999999,Animal Products,1427.87
Ireland,1459.67,Eggs,8.96,8.229999999999999,Non-Animal Products,31.8
Ireland,1459.67,Milk - inc. cheese,291.86,415.73,Animal Products,1427.87
Ireland,1459.67,Milk - inc. cheese,291.86,415.73,Non-Animal Products,31.8
Ireland,1459.67,Wheat and Wheat Products,107.98,20.59,Animal Products,1427.87
Ireland,1459.67,Wheat and Wheat Products,107.98,20.59,Non-Animal Products,31.8
Ireland,1459.67,Rice,3.0,3.84,Animal Products,1427.87
Ireland,1459.67,Rice,3.0,3.84,Non-Animal Products,31.8
Ireland,1459.67,Soybeans,0.25,0.11,Animal Products,1427.87
Ireland,1459.67,Soybeans,0.25,0.11,Non-Animal Products,31.8
Ireland,1459.67,Nuts inc. Peanut Butter,4.1,7.26,Animal Products,1427.87
Ireland,1459.67,Nuts inc. Peanut Butter,4.1,7.26,Non-Animal Products,31.8
Israel,1405.71,Pork,1.99,7.04,Animal Products,1349.36
Israel,1405.71,Pork,1.99,7.04,Non-Animal Products,56.35
Israel,1405.71,Poultry,62.5,67.14,Animal Products,1349.36
Israel,1405.71,Poultry,62.5,67.14,Non-Animal Products,56.35
Israel,1405.71,Beef,28.78,888.09,Animal Products,1349.36
Israel,1405.71,Beef,28.78,888.09,Non-Animal Products,56.35
Israel,1405.71,Lamb & Goat,1.87,65.49000000000001,Animal Products,1349.36
Israel,1405.71,Lamb & Goat,1.87,65.49000000000001,Non-Animal Products,56.35
Israel,1405.71,Fish,22.18,35.41,Animal Products,1349.36
Israel,1405.71,Fish,22.18,35.41,Non-Animal Products,56.35
Israel,1405.71,Eggs,11.35,10.43,Animal Products,1349.36
Israel,1405.71,Eggs,11.35,10.43,Non-Animal Products,56.35
Israel,1405.71,Milk - inc. cheese,193.6,275.76,Animal Products,1349.36
Israel,1405.71,Milk - inc. cheese,193.6,275.76,Non-Animal Products,56.35
Israel,1405.71,Wheat and Wheat Products,110.86,21.14,Animal Products,1349.36
Israel,1405.71,Wheat and Wheat Products,110.86,21.14,Non-Animal Products,56.35
Israel,1405.71,Rice,16.810000000000002,21.51,Animal Products,1349.36
Israel,1405.71,Rice,16.810000000000002,21.51,Non-Animal Products,56.35
Israel,1405.71,Soybeans,0.1,0.05,Animal Products,1349.36
Israel,1405.71,Soybeans,0.1,0.05,Non-Animal Products,56.35
Israel,1405.71,Nuts inc. Peanut Butter,7.71,13.65,Animal Products,1349.36
Israel,1405.71,Nuts inc. Peanut Butter,7.71,13.65,Non-Animal Products,56.35
Italy,1206.33,Pork,40.28,142.57,Animal Products,1157.56
Italy,1206.33,Pork,40.28,142.57,Non-Animal Products,48.77
Italy,1206.33,Poultry,18.610000000000003,19.99,Animal Products,1157.56
Italy,1206.33,Poultry,18.610000000000003,19.99,Non-Animal Products,48.77
Italy,1206.33,Beef,18.6,573.9599999999999,Animal Products,1157.56
Italy,1206.33,Beef,18.6,573.9599999999999,Non-Animal Products,48.77
Italy,1206.33,Lamb & Goat,0.92,32.220000000000006,Animal Products,1157.56
Italy,1206.33,Lamb & Goat,0.92,32.220000000000006,Non-Animal Products,48.77
Italy,1206.33,Fish,15.6,24.91,Animal Products,1157.56
Italy,1206.33,Fish,15.6,24.91,Non-Animal Products,48.77
Italy,1206.33,Eggs,13.34,12.25,Animal Products,1157.56
Italy,1206.33,Eggs,13.34,12.25,Non-Animal Products,48.77
Italy,1206.33,Milk - inc. cheese,246.88,351.66,Animal Products,1157.56
Italy,1206.33,Milk - inc. cheese,246.88,351.66,Non-Animal Products,48.77
Italy,1206.33,Wheat and Wheat Products,146.37,27.91,Animal Products,1157.56
Italy,1206.33,Wheat and Wheat Products,146.37,27.91,Non-Animal Products,48.77
Italy,1206.33,Rice,5.74,7.35,Animal Products,1157.56
Italy,1206.33,Rice,5.74,7.35,Non-Animal Products,48.77
Italy,1206.33,Soybeans,0.01,0.0,Animal Products,1157.56
Italy,1206.33,Soybeans,0.01,0.0,Non-Animal Products,48.77
Italy,1206.33,Nuts inc. Peanut Butter,7.63,13.51,Animal Products,1157.56
Italy,1206.33,Nuts inc. Peanut Butter,7.63,13.51,Non-Animal Products,48.77
Jamaica,450.83,Pork,3.99,14.12,Animal Products,404.12
Jamaica,450.83,Pork,3.99,14.12,Non-Animal Products,46.71
Jamaica,450.83,Poultry,52.51,56.41,Animal Products,404.12
Jamaica,450.83,Poultry,52.51,56.41,Non-Animal Products,46.71
Jamaica,450.83,Beef,3.97,122.51,Animal Products,404.12
Jamaica,450.83,Beef,3.97,122.51,Non-Animal Products,46.71
Jamaica,450.83,Lamb & Goat,1.26,44.13,Animal Products,404.12
Jamaica,450.83,Lamb & Goat,1.26,44.13,Non-Animal Products,46.71
Jamaica,450.83,Fish,21.95,35.05,Animal Products,404.12
Jamaica,450.83,Fish,21.95,35.05,Non-Animal Products,46.71
Jamaica,450.83,Eggs,2.27,2.09,Animal Products,404.12
Jamaica,450.83,Eggs,2.27,2.09,Non-Animal Products,46.71
Jamaica,450.83,Milk - inc. cheese,91.13,129.81,Animal Products,404.12
Jamaica,450.83,Milk - inc. cheese,91.13,129.81,Non-Animal Products,46.71
Jamaica,450.83,Wheat and Wheat Products,70.66999999999999,13.48,Animal Products,404.12
Jamaica,450.83,Wheat and Wheat Products,70.66999999999999,13.48,Non-Animal Products,46.71
Jamaica,450.83,Rice,23.45,30.01,Animal Products,404.12
Jamaica,450.83,Rice,23.45,30.01,Non-Animal Products,46.71
Jamaica,450.83,Soybeans,0.0,0.0,Animal Products,404.12
Jamaica,450.83,Soybeans,0.0,0.0,Non-Animal Products,46.71
Jamaica,450.83,Nuts inc. Peanut Butter,1.82,3.22,Animal Products,404.12
Jamaica,450.83,Nuts inc. Peanut Butter,1.82,3.22,Non-Animal Products,46.71
Japan,644.0400000000001,Pork,20.62,72.98,Animal Products,550.98
Japan,644.0400000000001,Pork,20.62,72.98,Non-Animal Products,93.06
Japan,644.0400000000001,Poultry,19.42,20.86,Animal Products,550.98
Japan,644.0400000000001,Poultry,19.42,20.86,Non-Animal Products,93.06
Japan,644.0400000000001,Beef,9.15,282.35,Animal Products,550.98
Japan,644.0400000000001,Beef,9.15,282.35,Non-Animal Products,93.06
Japan,644.0400000000001,Lamb & Goat,0.14,4.9,Animal Products,550.98
Japan,644.0400000000001,Lamb & Goat,0.14,4.9,Non-Animal Products,93.06
Japan,644.0400000000001,Fish,31.1,49.66,Animal Products,550.98
Japan,644.0400000000001,Fish,31.1,49.66,Non-Animal Products,93.06
Japan,644.0400000000001,Eggs,19.15,17.59,Animal Products,550.98
Japan,644.0400000000001,Eggs,19.15,17.59,Non-Animal Products,93.06
Japan,644.0400000000001,Milk - inc. cheese,72.06,102.64,Animal Products,550.98
Japan,644.0400000000001,Milk - inc. cheese,72.06,102.64,Non-Animal Products,93.06
Japan,644.0400000000001,Wheat and Wheat Products,45.04,8.59,Animal Products,550.98
Japan,644.0400000000001,Wheat and Wheat Products,45.04,8.59,Non-Animal Products,93.06
Japan,644.0400000000001,Rice,59.85,76.59,Animal Products,550.98
Japan,644.0400000000001,Rice,59.85,76.59,Non-Animal Products,93.06
Japan,644.0400000000001,Soybeans,7.34,3.3,Animal Products,550.98
Japan,644.0400000000001,Soybeans,7.34,3.3,Non-Animal Products,93.06
Japan,644.0400000000001,Nuts inc. Peanut Butter,2.59,4.58,Animal Products,550.98
Japan,644.0400000000001,Nuts inc. Peanut Butter,2.59,4.58,Non-Animal Products,93.06
Jordan,587.96,Pork,0.02,0.07,Animal Products,530.4
Jordan,587.96,Pork,0.02,0.07,Non-Animal Products,57.56
Jordan,587.96,Poultry,33.39,35.87,Animal Products,530.4
Jordan,587.96,Poultry,33.39,35.87,Non-Animal Products,57.56
Jordan,587.96,Beef,5.609999999999999,173.11,Animal Products,530.4
Jordan,587.96,Beef,5.609999999999999,173.11,Non-Animal Products,57.56
Jordan,587.96,Lamb & Goat,5.68,198.91,Animal Products,530.4
Jordan,587.96,Lamb & Goat,5.68,198.91,Non-Animal Products,57.56
